#DiaMundialDeLosDocentes,#Leadership,0.090909090909091
#HarrisBiden,#Leadership,0.090909090909091
#Leadership,#mentalhealth,0.083333333333333
#Coronavirus,#Leadership,0.076923076923077
#Leadership,#TuesdayThoughts,0.071428571428571
#Leadership,#healthcare,0.071428571428571
#CovidCaughtTrump,#Leadership,0.066666666666667
#DonaldTrump,#Leadership,0.0625
#Leadership,#pandemic,0.0625
#Leadership,#TrumpCovid,0.0625
#Leadership,#TrumpHasCovid,0.052631578947368
#Leadership,#coronavirus,0.052631578947368
#Leadership,#TrumpCovid19,0.052631578947368
#Leadership,#Trump,0.052631578947368
